paper,rating,title,date,duration,genre,nationality,direction,actors
Le Journal du Dimanche,Très bien,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Le Parisien,Très bien,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Cahiers du Cinéma,Pas mal,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Culturebox - France Télévisions,Pas mal,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Le Monde,Pas mal,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Studio Ciné Live,Pas mal,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
aVoir-aLire.com,Pas mal,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
L'Express,Pas terrible,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Le Dauphiné Libéré,Pas terrible,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Le Nouvel Observateur,Pas terrible,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Les Fiches du Cinéma,Pas terrible,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Libération,Pas terrible,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Première,Pas terrible,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
Télérama,Pas terrible,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
TF1 News,Très mauvais,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
VSD,Très mauvais,Bang Gang (Une Histoire D'Amour Moderne),2016-01-13,102,Drame,français,De Eva Husson,"Avec Finnegan Oldfield, Marilyn Lima, Lorenzo Lefebvre"
CinemaTeaser,Très bien,Beasts of No Nation,2015-10-16,136,Guerre,américain,De Cary Joji Fukunaga,"Avec Idris Elba, Abraham Attah, Emmanuel Nii Adom Quaye"
Sud Ouest,Très bien,Beasts of No Nation,2015-10-16,136,Guerre,américain,De Cary Joji Fukunaga,"Avec Idris Elba, Abraham Attah, Emmanuel Nii Adom Quaye"
Télé 2 semaines,Très bien,Beasts of No Nation,2015-10-16,136,Guerre,américain,De Cary Joji Fukunaga,"Avec Idris Elba, Abraham Attah, Emmanuel Nii Adom Quaye"
aVoir-aLire.com,Très bien,Beasts of No Nation,2015-10-16,136,Guerre,américain,De Cary Joji Fukunaga,"Avec Idris Elba, Abraham Attah, Emmanuel Nii Adom Quaye"
Metro,Pas mal,Beasts of No Nation,2015-10-16,136,Guerre,américain,De Cary Joji Fukunaga,"Avec Idris Elba, Abraham Attah, Emmanuel Nii Adom Quaye"
Le Journal du Dimanche,Pas mal,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Le Nouvel Observateur,Pas mal,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Les Fiches du Cinéma,Pas mal,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Ouest France,Pas mal,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Télérama,Pas mal,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Culturopoing.com,Pas terrible,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
L'Humanité,Pas terrible,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Les Inrockuptibles,Pas terrible,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Libération,Pas terrible,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Première,Pas terrible,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
aVoir-aLire.com,Pas terrible,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Critikat.com,Très mauvais,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Le Monde,Très mauvais,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Studio Ciné Live,Très mauvais,Beira-Mar ou l'âge des premières fois,2016-02-17,84,Drame,brésilien,"De Filipe Matzembacher, Marcio Reolon","Avec Mateus Almada, Maurício José Barcellos, Elisa Brites"
Positif,Chef-d'oeuvre,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Transfuge,Chef-d'oeuvre,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
20 Minutes,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
La Voix du Nord,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Le Dauphiné Libéré,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Le Monde,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Le Nouvel Observateur,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Les Fiches du Cinéma,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Libération,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Ouest France,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Première,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Studio Ciné Live,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
TF1 News,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Télérama,Très bien,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Le Parisien,Pas mal,Béliers,2015-12-09,92,Comédie,islandais,De Grímur Hákonarson,"Avec Sigurður Sigurjónsson, Theodór Júlíusson, Charlotte Bøving"
Positif,Chef-d'oeuvre,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Critikat.com,Très bien,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
La Croix,Très bien,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Le Monde,Très bien,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Le Nouvel Observateur,Très bien,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Les Fiches du Cinéma,Très bien,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Libération,Très bien,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Cahiers du Cinéma,Pas mal,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
L'Humanité,Pas mal,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Studio Ciné Live,Pas mal,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
Télérama,Pas mal,Bella e Perduta,2016-06-01,87,Documentaire,italien,De Pietro Marcello,"Avec Tommaso Cestrone, Sergio Vitolo, Gesuino Pittalis"
20 Minutes,Très bien,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Le Dauphiné Libéré,Très bien,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
La Croix,Pas mal,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Le Journal du Dimanche,Pas mal,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Les Fiches du Cinéma,Pas mal,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Télé 7 Jours,Pas mal,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Télérama,Pas mal,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Voici,Pas mal,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Le Monde,Pas terrible,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Première,Pas terrible,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
Studio Ciné Live,Pas terrible,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
aVoir-aLire.com,Pas terrible,Belle et Sébastien : L'aventure continue,2015-12-09,97,Aventure,français,De Christian Duguay,"Avec Félix Bossuet, Tchéky Karyo, Thierry Neuvic"
La Voix du Nord,Chef-d'oeuvre,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Le Point,Chef-d'oeuvre,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Positif,Chef-d'oeuvre,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Première,Chef-d'oeuvre,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
20 Minutes,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Elle,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Le Dauphiné Libéré,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Les Fiches du Cinéma,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Les Inrockuptibles,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Marianne,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Télé 7 Jours,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Télérama,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
VSD,Très bien,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Ouest France,Pas mal,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Studio Ciné Live,Pas mal,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
TF1 News,Pas mal,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Critikat.com,Pas terrible,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
L'Express,Pas terrible,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Le Journal du Dimanche,Pas terrible,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Le Monde,Pas terrible,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Le Nouvel Observateur,Pas terrible,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Metro,Pas terrible,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Voici,Pas terrible,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
Cahiers du Cinéma,Très mauvais,Belles familles,2015-10-14,113,Comédie dramatique,français,De Jean-Paul Rappeneau,"Avec Mathieu Amalric, Marine Vacth, Gilles Lellouche"
L'Humanité,Chef-d'oeuvre,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Cahiers du Cinéma,Très bien,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Critikat.com,Très bien,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Libération,Très bien,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Transfuge,Très bien,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Le Monde,Pas mal,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Le Nouvel Observateur,Pas mal,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Les Fiches du Cinéma,Pas mal,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Les Inrockuptibles,Pas mal,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Télérama,Pas mal,Bienvenue à Madagascar,2017-03-15,102,Documentaire,français,De Franssou Prenant,NA
Gala,Très bien,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Le Dauphiné Libéré,Très bien,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Le Parisien,Très bien,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Studio Ciné Live,Très bien,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Closer,Pas mal,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Culturebox - France Télévisions,Pas mal,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Le Journal du Dimanche,Pas mal,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Public,Pas mal,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Télérama,Pas mal,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Voici,Pas mal,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Les Fiches du Cinéma,Pas terrible,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
aVoir-aLire.com,Pas terrible,Bis,2015-02-18,107,Comédie,français,De Dominique Farrugia,"Avec Franck Dubosc, Kad Merad, Alexandra Lamy"
Studio Ciné Live,Pas mal,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
Télérama,Pas mal,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
aVoir-aLire.com,Pas mal,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
Les Fiches du Cinéma,Pas terrible,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
Libération,Pas terrible,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
Première,Pas terrible,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
Cahiers du Cinéma,Très mauvais,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
Le Monde,Très mauvais,Bizarre,2015-07-22,102,Comédie musicale,français,De Etienne Faure,"Avec Pierre Prieur, Adrian James, Raquel Nave"
L'Express,Très bien,Black,2016-06-23,95,Drame,belge,"De Adil El Arbi, Bilall Fallah","Avec Martha Canga Antonio, Aboubakr Bensaihi, Emmanuel Tahon"
Le Nouvel Observateur,Très bien,Black,2016-06-23,95,Drame,belge,"De Adil El Arbi, Bilall Fallah","Avec Martha Canga Antonio, Aboubakr Bensaihi, Emmanuel Tahon"
Ouest France,Très bien,Black,2016-06-23,95,Drame,belge,"De Adil El Arbi, Bilall Fallah","Avec Martha Canga Antonio, Aboubakr Bensaihi, Emmanuel Tahon"
Positif,Pas terrible,Black,2016-06-23,95,Drame,belge,"De Adil El Arbi, Bilall Fallah","Avec Martha Canga Antonio, Aboubakr Bensaihi, Emmanuel Tahon"
Studio Ciné Live,Pas terrible,Black,2016-06-23,95,Drame,belge,"De Adil El Arbi, Bilall Fallah","Avec Martha Canga Antonio, Aboubakr Bensaihi, Emmanuel Tahon"
Libération,Très bien,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Culturebox - France Télévisions,Pas mal,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Le Nouvel Observateur,Pas mal,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Les Inrockuptibles,Pas mal,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Studio Ciné Live,Pas mal,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Télérama,Pas mal,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
aVoir-aLire.com,Pas mal,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Critikat.com,Pas terrible,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Les Fiches du Cinéma,Très mauvais,Black stone,2016-07-27,92,Drame,français,De Gyeong-Tae Roh,NA
Le Nouvel Observateur,Très bien,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
aVoir-aLire.com,Très bien,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
L'Humanité,Pas mal,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
Le Monde,Pas mal,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
Les Fiches du Cinéma,Pas mal,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
Les Inrockuptibles,Pas mal,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
Première,Pas mal,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
Studio Ciné Live,Pas mal,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
Télérama,Pas mal,Blanka,2016-08-31,78,Drame,italien,De Kohki Hasei,"Avec Cydel Gabutero, Peter Millari, Jomar Bisuyo"
Bande à part,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Elle,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
L'Ecran Fantastique,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Le Dauphiné Libéré,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Le Journal du Dimanche,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Les Fiches du Cinéma,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Mad Movies,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Obejctif-Cinema.com,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Positif,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Première,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Transfuge,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
aVoir-aLire.com,Très bien,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
Cahiers du Cinéma,Pas mal,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
CinemaTeaser,Pas mal,Blind Sun,2016-04-20,88,Thriller,français,De Joyce A. Nashawati,"Avec Ziad Bakri, Yannis Stankoglou, Mimi Denissi"
